Myo3a	99.9466939
Hspa5	85.04101672
Irgc1	57.08686533
Wdtc1	24.01039013
Stk33	16.55949694
Rbmx	15.39881627
Trim39	12.59768676
Ccdc50	12.05522724
Haus6	9.904519179
Eif4b	7.561476929
Zfp36	6.261841278
Fam81a	5.862788206
Vps72	5.054565008
Lrp1b	4.519261192
Eif5	4.300746033
Aatk	4.248892787
Kiaa1432	4.13270659
Tom1	3.969474708
Tsc2	3.694813497
Pds5a	3.544511818
Tek	3.529801219
Ppp1r12c	3.520028086
Nav1	3.279752481
Dync1li1	3.154129688
Ier3	3.150513387
Golga5	3.064362434
Stmn1	2.98263397
Flna	2.92125225
Optn	2.869077502
Nfatc2	2.865102872
Vim	2.786756483
Fam177a1	2.782895895
Ptpn7	2.761758061
Ugdh	2.652930609
Tbc1d17	2.63095567
Kifap3	2.63095567
Cwc25	2.573241642
Huwe1	2.513307058
Frmd4a	2.508086213
Tln1	2.506348343
Tmod3	2.466707992
Dock8	2.379382052
Svil	2.37279414
Rab3il1	2.350422763
Ahnak	2.236000131
Rps6ka4	2.233252083
Gpsm3	2.15858655
Golgb1	2.09012169
Serbp1	2.077123417
Lcmt1	2.030854582
Cyp4v3	2.02593367
Trafd1	2.013334577
Taf3	1.995274087
Slc9a1	1.983833492
Rab11fip5	1.973268043
Rap1gds1	1.967804559
Rhbdf2	1.936681805
Ppfibp2	1.929981396
Ifi203	1.91532198
Jun	1.908695469
Ahnak2	1.902877033
Bach1	1.895511146
Hcfc1	1.894197733
Map4	1.870711313
Myo9b	1.868678703
Irf3	1.8629474
Eif3c	1.8629474
Ppp1r9b	1.860366595
Tnip2	1.857789366
Iws1	1.852645615
Hmha1	1.790778547
Rcsd1	1.78272842
Jund	1.782110681
Sun2	1.778408736
Arhgap18	1.772255909
Irak2	1.772255909
Actb	1.769187483
Top2b	1.72778089
Akap8	1.696529998
Asap1	1.693005829
Rb1cc1	1.680146391
Clns1a	1.669697717
Nop56	1.669697717
Aspscr1	1.657015319
Trrap	1.65242746
Crtc2	1.632504468
Zc3h14	1.626292703
Pphln1	1.614282984
Arl6ip6	1.608356186
Ampd2	1.607241744
Arhgap25	1.604965432
Parp9	1.602236307
Il16	1.60168111
Stard3nl	1.600571294
Pfkl	1.564375601
Nup188	1.563291634
C030046E11Rik	1.531795702
Irs2	1.511087225
Pbrm1	1.511087225
Junb	1.494939334
Morc3	1.475891781
Tacc2	1.462652387
Lrrc47	1.453770522
Plekho2	1.444516758
Kctd12	1.437524895
Anks1	1.43711071
Fam208a	1.426605994
