SEC24D	1.187575018758
BBC3	1.2438040262773
RAB11FIP1	1.536819563955
RHOD	1.0914593379414
STAT6	1.3046269744119
TSC22D3	1.7963898506587
LDLR	1.5532621596242
JUND	1.7524422043323
H1FX	1.4380183886173
FAM100B	1.3525913005083
ICAM2	1.0496279048591
MAP1S	0.97010354977502
CCDC102A	0.93985646437372
CD300A	0.918217694605
CD55	0.89926508960357
MVD	0.89893990632817
ECI2	0.89893990571973
PLEKHO1	0.89024191807421
ADCK2	0.88792297481474
RELB	0.82783253182825
CCDC9	0.80859748967474
FDFT1	0.79436253426949
NFKB2	0.78541097806689
PNPLA6	0.77740231018609
IRF2BPL	0.76281293495814
FRMD6	0.73934363250257
MAD2L1BP	0.73662122060477
SYT11	0.72953999597255
EGLN1	0.72740175807417
ZNF263	0.72374305111826
HMGCS1	0.71187509817459
LRRC58	0.84515585770623
TMEM165	0.74249533574453
IKBKE	0.69623271087232
CDK5	0.68335911849678
TIMMDC1	0.67648372944324
IRF3	0.67523562713986
ATN1	0.6740321055053
COG4	0.67279744339853
SPRED2	0.66662937143334
MANF	0.6718156049779
DDX21	0.65384320184474
C1orf109	0.66994129691818
ASPSCR1	0.64324304693099
RNF123	0.63570799428757
PPFIBP2	0.62303392514534
PPP2R4	0.6226585187933
CC2D1A	0.61933455967198
SLC36A4	0.80426194382827
STAT3	0.61610606566277
UBA5	0.83163422657908
BHLHE41	0.60880833898958
USP22	0.58652815459693
R3HCC1	0.57642515042234
UTP20	0.88579748748018
ARL1	0.71209666110053
FUK	0.56521513554645
UCHL5	0.85301817187736
ARMCX6	0.55994459045977
CD40	0.55900895058784
HEATR1	0.59654615065987
MON1B	0.55114951939742
BBX	0.54403125466467
GTPBP8	0.54298307183506
TXNIP	0.53885284844653
C16orf57	0.53673680845531
NEK9	0.53638145672731
TACO1	0.53490142637755
XPO5	0.54655026878814
TIPARP	0.52621953882639
TNFAIP3	0.5208352359526
MLF2	0.51949640682119
NECAP2	0.49848327650199
HMGCR	0.49306187150489
COMMD5	0.49289049047866
PELI1	0.48893850403748
FBRS	0.48660342983465
PFKM	0.48126780263435
CARD11	0.48031999922373
IFNGR1	0.47632182443572
SGSM3	0.47392667911679
NIT1	0.46597710177928
TMCC3	0.46384766980829
IFI35	0.45865800011822
ECSIT	0.45822704311354
RP2	0.45099149282434
SNX4	0.44865817628561
IL10RA	0.44670615531057
TM9SF3	0.48516451119091
LRRC41	0.43954402618321
CEP192	0.48616913341147
SYS1	0.42871770156954
PDIA3	0.89205160763372
SRPK1	0.92002052471667
SFT2D1	0.40207033104383
MKI67IP	0.48605324877606
MCL1	0.38708841790892
CCDC127	0.38253811908102
RPLP1	0.38191333049157
SLC9A8	0.37472358041484
GPKOW	0.36847321188083
BCL2L1	0.36757103606283
YY1	0.36705688195375
METTL14	0.36646199068219
WDR3	0.53364751970431
RAB11A	0.36505767969777
ANXA6	0.36286987927058
TIMM21	0.44669816418672
PUS7L	0.88799350088165
RNF114	0.36067266886451
BCL7B	0.35995102218855
PLEKHM2	0.35938758986785
RPS27L	0.35937314867077
MGEA5	0.35915357084793
CTNNA1	0.3585350041384
ACO1	0.35366933471955
PARD3	0.35051145405986
C1orf9	0.62782240964788
IGF2R	0.34364449163922
OSBP	0.43686946464682
GTF3C5	0.33816069830118
C1orf50	0.33686525610334
HSPA14	0.45972988738362
FAM174A	0.32859965570608
RPL13	0.32833428335367
NOL6	0.37508360811414
NPM1	0.42105474609183
LRP8	0.93854430519297
CAND1	0.52716353417346
BBS1	0.3081272006762
NCSTN	0.30767309179599
HYOU1	0.42773621550743
ANXA11	0.30320574093859
MFI2	0.29268726987343
CCAR1	0.48875634146616
CPSF3L	0.27997751717002
PAK1IP1	0.33584781318245
DCUN1D2	0.35649969664844
COPS4	0.26821696113034
WHSC1L1	0.33855340784671
GLG1	0.26588952834025
NUP160	0.30423244766591
AP3D1	0.31284437468875
GNAI3	0.25938998451234
CD99L2	0.25913498358753
ACACB	0.2542901057187
EIF2B1	0.35025985727363
EEF2	0.25178821108054
HLA-A	0.86568731351077
C12orf29	0.48922097715564
MRPS15	0.24600885996265
SEC24C	0.26236344089249
COX7B	0.32185600418098
MAT2A	0.45455315585579
ZNF646	0.23098869776266
TM9SF2	0.26897519860932
CCBL2	0.31932437426984
NAA15	0.53742464949349
GOLIM4	0.37391809551535
PITPNB	0.72860608831253
ZNF146	0.56176921042033
ATP6V1B2	0.21023340721651
GCFC1	0.26547005171753
PSPC1	0.23771292208704
SLC16A1	0.23906427719502
IMPAD1	0.61170557934928
NAF1	0.54816322980774
MRPL35	0.34783268533521
AP3B1	0.3431615257246
RSU1	0.75320014947273
ISG20L2	0.41321870535921
SDHD	0.18741834326984
HNRNPH3	0.18714745476387
CCNT1	0.51148043271392
RRP15	0.48135455625994
HEATR3	0.37130554251692
DEDD	0.17620844436844
RWDD4	0.43939584281955
RDX	0.28554669631466
ALG9	0.16485029783664
SRP19	0.68275336054505
CRELD2	0.51310241545889
SLC30A5	0.51693204305482
CREBZF	0.28666371201235
LARP1B	1.040351764568
GNL3L	0.56501555198573
UQCRB	0.15506780710937
VAC14	0.26433208092642
NUP50	0.44700540772907
YBX1	0.41725864634803
YARS2	0.17462761758037
PDRG1	0.37636777664703
GALNT10	0.2063355938178
ANKRD40	0.13212200310916
ANKFY1	0.30167025552049
POLA2	0.57854009038894
POLR1A	0.60449448465623
PGAM5	0.39630181673513
TMEM111	0.34875812328715
PUS7	0.75073449415202
PIK3R4	0.4093656275294
DIS3	0.39513076014908
